127.0.0.1 - - [19/Oct/2020:19:42:11 +0200] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [19/Oct/2020:21:15:14 +0200] "POST /Oblig2Services/services/ByteCounter.ByteCounterHttpSoap11Endpoint/ HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [19/Oct/2020:21:15:14 +0200] "POST /Oblig2Services/services/ByteCounter.ByteCounterHttpSoap11Endpoint/ HTTP/1.1" 200 480
0:0:0:0:0:0:0:1 - - [19/Oct/2020:21:16:39 +0200] "GET /Oblig2Services/services/ByteCounter?wsdl HTTP/1.1" 200 4408
0:0:0:0:0:0:0:1 - - [19/Oct/2020:21:16:39 +0200] "POST /Oblig2Services/services/ByteCounter.ByteCounterHttpSoap11Endpoint/ HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [19/Oct/2020:21:16:39 +0200] "POST /Oblig2Services/services/ByteCounter.ByteCounterHttpSoap11Endpoint/ HTTP/1.1" 200 480
0:0:0:0:0:0:0:1 - - [19/Oct/2020:21:16:45 +0200] "GET /Oblig2Services/services/ByteCounter?wsdl HTTP/1.1" 200 4408
0:0:0:0:0:0:0:1 - - [19/Oct/2020:21:16:45 +0200] "POST /Oblig2Services/services/ByteCounter.ByteCounterHttpSoap11Endpoint/ HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [19/Oct/2020:21:16:45 +0200] "POST /Oblig2Services/services/ByteCounter.ByteCounterHttpSoap11Endpoint/ HTTP/1.1" 200 480
0:0:0:0:0:0:0:1 - - [19/Oct/2020:21:32:02 +0200] "GET /Oblig2Services/services/ByteCounter?wsdl HTTP/1.1" 200 4408
0:0:0:0:0:0:0:1 - - [19/Oct/2020:21:32:02 +0200] "POST /Oblig2Services/services/ByteCounter.ByteCounterHttpSoap11Endpoint/ HTTP/1.1" 200 481
